Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [28] Ray::at(double) const  [89] std::allocator_traits<std::allocator<Vec3> >::deallocate(std::allocator<Vec3>&, Vec3*, unsigned long) [25] std::remove_reference<double&>::type&& std::move<double&>(double&)
   [7] AABB::intersect(Ray const&, double, double, Vec3&, double&, Vec3&) const [73] std::allocator_traits<std::allocator<Vec3> >::allocate(std::allocator<Vec3>&, unsigned long) [16] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<double> >, std::is_move_constructible<double>, std::is_move_assignable<double> >::value, void>::type std::swap<double>(double&, double&)
  [32] Vec3::dot(Vec3 const&) const [116] std::allocator_traits<std::allocator<Vec3> >::max_size(std::allocator<Vec3> const&) [125] Object*&& std::forward<Object*>(std::remove_reference<Object*>::type&)
  [81] Vec3::cross(Vec3 const&) const [169] std::allocator_traits<std::allocator<Object*> >::deallocate(std::allocator<Object*>&, Object**, unsigned long) [59] Vec3 const& std::forward<Vec3 const&>(std::remove_reference<Vec3 const&>::type&)
  [35] Vec3::length() const  [170] std::allocator_traits<std::allocator<Object*> >::allocate(std::allocator<Object*>&, unsigned long) [119] void std::_Destroy<Vec3*>(Vec3*, Vec3*)
  [69] Vec3::nearZero() const [139] std::allocator_traits<std::allocator<Object*> >::max_size(std::allocator<Object*> const&) [118] void std::_Destroy<Vec3*, Vec3>(Vec3*, Vec3*, std::allocator<Vec3>&)
  [29] Vec3::normalize() const [98] void std::allocator_traits<std::allocator<Object*> >::construct<Object*, Object*>(std::allocator<Object*>&, Object**, Object*&&) [204] void std::_Destroy<Object**>(Object**, Object**)
  [95] Vec3::operator/(double) const [34] Vec3* std::__uninitialized_fill_n<false>::__uninit_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [205] void std::_Destroy<Object**, Object*>(Object**, Object**, std::allocator<Object*>&)
  [13] Vec3::operator[](int) const [22] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [153] std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  [37] Vec3::operator-(Vec3 const&) const [54] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [77] Sphere::intersect(Ray const&, double, double, Vec3&, double&, Vec3&) const::{lambda(double)#1}::operator()(double) const
  [52] Vec3::operator*(Vec3 const&) const [140] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [62] operator*(double, Vec3 const&)
  [38] Vec3::operator*(double) const [141] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [55] operator new(unsigned long, void*)
  [23] Vec3::operator+(Vec3 const&) const [17] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [50] _init
  [26] Camera::getRay(double, double) const [142] std::uniform_real_distribution<double>::param_type::param_type(double, double)
